time,close
1413244800,409056.36
1413331200,409056.36
1413417600,409056.36
1413504000,418235.05
1413590400,418235.05
1413676800,418235.05
1413763200,418235.05
1413849600,418235.05
1413936000,418235.05
1414022400,406504.07
1414108800,406504.07
1414195200,390289.59
1414281600,392578.12
1414368000,390655.52
1414454400,386548.13
1414540800,386548.13
1414627200,386548.13
1414713600,386548.13
1414800000,364963.5
1414886400,364963.5
1414972800,364963.5
1415059200,364963.5
1415145600,364963.5
1415232000,364963.5
1415318400,364963.5
1415404800,364963.5
1415491200,395288.17
1415577600,395288.17
1415664000,417368.98
1415750400,417368.98
1415836800,488758.55
1415923200,488758.55
1416009600,488758.55
1416096000,488758.55
1416182400,488758.55
1416268800,488758.55
1416355200,488758.55
1416441600,488758.55
1416528000,488758.55
1416614400,488758.55
1416700800,488758.55
1416787200,488758.55
1416873600,488758.55
1416960000,488758.55
1417046400,488758.55
1417132800,488758.55
1417219200,488758.55
1417305600,488758.55
1417392000,488758.55
1417478400,488758.55
1417564800,488758.55
1417651200,488758.55
1417737600,488758.55
1417824000,488758.55
1417910400,488758.55
1417996800,488758.55
1418083200,488758.55
1418169600,400682.0
1418256000,402861.54
1418342400,406182.22
1418428800,406182.22
1418515200,401746.05
1418601600,403091.0
1418688000,403091.0
1418774400,403091.0
1418860800,354831.98
1418947200,354831.98
1419033600,370599.14
1419120000,372376.44
1419206400,372376.44
1419292800,372376.44
1419379200,372376.44
1419465600,372376.44
1419552000,372376.44
1419638400,372376.44
1419724800,372376.44
1419811200,372376.44
1419897600,372376.44
1419984000,372376.44
1420070400,372376.44
1420156800,372376.44
1420243200,372376.44
1420329600,372376.44
1420416000,372376.44
1420502400,372376.44
1420588800,372376.44
1420675200,372376.44
1420761600,372376.44
1420848000,372376.44
1420934400,372376.44
1421020800,372376.44
1421107200,372376.44
1421193600,372376.44
1421280000,372376.44
1421366400,372376.44
1421452800,372376.44
1421539200,372376.44
1421625600,372376.44
1421712000,372376.44
1421798400,372376.44
1421884800,372376.44
1421971200,372376.44
1422057600,372376.44
1422144000,372376.44
1422230400,372376.44
1422316800,372376.44
1422403200,372376.44
1422489600,372376.44
1422576000,372376.44
1422662400,372376.44
1422748800,372376.44
1422835200,372376.44
1422921600,372376.44
1423008000,372376.44
1423094400,372376.44
1423180800,372376.44
1423267200,372376.44
1423353600,372376.44
1423440000,372376.44
1423526400,372376.44
1423612800,372376.44
1423699200,372376.44
1423785600,372376.44
1423872000,372376.44
1423958400,372376.44
1424044800,372376.44
1424131200,372376.44
1424217600,372376.44
1424304000,372376.44
1424390400,372376.44
1424476800,372376.44
1424563200,372376.44
1424649600,372376.44
1424736000,372376.44
1424822400,372376.44
1424908800,372376.44
1424995200,372376.44
1425081600,372376.44
1425168000,372376.44
1425254400,372376.44
1425340800,372376.44
1425427200,372376.44
1425513600,372376.44
1425600000,372376.44
1425686400,372376.44
1425772800,372376.44
1425859200,372376.44
1425945600,372376.44
1426032000,372376.44
1426118400,372376.44
1426204800,372376.44
1426291200,372376.44
1426377600,372376.44
1426464000,372376.44
1426550400,372376.44
1426636800,372376.44
1426723200,372376.44
1426809600,372376.44
1426896000,372376.44
1426982400,372376.44
1427068800,372376.44
1427155200,372376.44
1427241600,372376.44
1427328000,372376.44
1427414400,372376.44
1427500800,372376.44
1427587200,372376.44
1427673600,372376.44
1427760000,372376.44
1427846400,372376.44
1427932800,372376.44
1428019200,372376.44
1428105600,372376.44
1428192000,372376.44
1428278400,372376.44
1428364800,372376.44
1428451200,372376.44
1428537600,372376.44
1428624000,372376.44
1428710400,372376.44
1428796800,372376.44
1428883200,372376.44
1428969600,372376.44
1429056000,372376.44
1429142400,372376.44
1429228800,372376.44
1429315200,372376.44
1429401600,372376.44
1429488000,372376.44
1429574400,372376.44
1429660800,372376.44
1429747200,372376.44
1429833600,372376.44
1429920000,372376.44
1430006400,372376.44
1430092800,372376.44
1430179200,372376.44
1430265600,372376.44
1430352000,372376.44
1430438400,372376.44
1430524800,372376.44
1430611200,372376.44
1430697600,372376.44
1430784000,372376.44
1430870400,372376.44
1430956800,372376.44
1431043200,372376.44
1431129600,372376.44
1431216000,372376.44
1431302400,372376.44
1431388800,372376.44
1431475200,372376.44
1431561600,372376.44
1431648000,372376.44
1431734400,372376.44
1431820800,372376.44
1431907200,372376.44
1431993600,372376.44
1432080000,372376.44
1432166400,372376.44
1432252800,372376.44
1432339200,372376.44
1432425600,372376.44
1432512000,372376.44
1432598400,372376.44
1432684800,372376.44
1432771200,372376.44
1432857600,372376.44
1432944000,372376.44
1433030400,372376.44
1433116800,372376.44
1433203200,372376.44
1433289600,372376.44
1433376000,372376.44
1433462400,372376.44
1433548800,372376.44
1433635200,372376.44
1433721600,277777.78
1433808000,277777.78
1433894400,277777.78
1433980800,277777.78
1434067200,277777.78
1434153600,277777.78
1434240000,277777.78
1434326400,277777.78
1434412800,277777.78
1434499200,277777.78
1434585600,277777.78
1434672000,277777.78
1434758400,277777.78
1434844800,277777.78
1434931200,277777.78
1435017600,277777.78
1435104000,277777.78
1435190400,277777.78
1435276800,277777.78
1435363200,277777.78
1435449600,277777.78
1435536000,277777.78
1435622400,277777.78
1435708800,277777.78
1435795200,277777.78
1435881600,277777.78
1435968000,277777.78
1436054400,279981.33
1436140800,279981.33
1436227200,279981.33
1436313600,279981.33
1436400000,279981.33
1436486400,287191.27
1436572800,287191.27
1436659200,287191.27
1436745600,287191.27
1436832000,287191.27
1436918400,312129.35
1437004800,312129.35
1437091200,312129.35
1437177600,312129.35
1437264000,312129.35
1437350400,312129.35
1437436800,312129.35
1437523200,312129.35
1437609600,300372.46
1437696000,300372.46
1437782400,300372.46
1437868800,300372.46
1437955200,300372.46
1438041600,300372.46
1438128000,300372.46
1438214400,315706.39
1438300800,315706.39
1438387200,315706.39
1438473600,315706.39
1438560000,315706.39
1438646400,315706.39
1438732800,315706.39
1438819200,315706.39
1438905600,315706.39
1438992000,315706.39
1439078400,315706.39
1439164800,315706.39
1439251200,315706.39
1439337600,315706.39
1439424000,315706.39
1439510400,315706.39
1439596800,315706.39
1439683200,315706.39
1439769600,315706.39
1439856000,285459.41
1439942400,285459.41
1440028800,285459.41
1440115200,285459.41
1440201600,285459.41
1440288000,285459.41
1440374400,285459.41
1440460800,285459.41
1440547200,285459.41
1440633600,285459.41
1440720000,285459.41
1440806400,285459.41
1440892800,285459.41
1440979200,285459.41
1441065600,285459.41
1441152000,285459.41
1441238400,285459.41
1441324800,285459.41
1441411200,285459.41
1441497600,285459.41
1441584000,285459.41
1441670400,285459.41
1441756800,285459.41
1441843200,285459.41
1441929600,285459.41
1442016000,285459.41
1442102400,285459.41
1442188800,285459.41
1442275200,285459.41
1442361600,285459.41
1442448000,285459.41
1442534400,285459.41
1442620800,285459.41
1442707200,285459.41
1442793600,285459.41
1442880000,285459.41
1442966400,285459.41
1443052800,285459.41
1443139200,285459.41
1443225600,285459.41
1443312000,285459.41
1443398400,285459.41
1443484800,285459.41
1443571200,285459.41
1443657600,285459.41
1443744000,285459.41
1443830400,285459.41
1443916800,285459.41
1444003200,285459.41
1444089600,285459.41
1444176000,285459.41
1444262400,285459.41
1444348800,303648.0
1444435200,303648.0
1444521600,303648.0
1444608000,303648.0
1444694400,308260.0
1444780800,308789.0
1444867200,308789.0
1444953600,308789.0
1445040000,308789.0
1445126400,308789.0
1445212800,308789.0
1445299200,308789.0
1445385600,308789.0
1445472000,308789.0
1445558400,292312.19
1445644800,292312.19
1445731200,315789.47
1445817600,315789.47
1445904000,315789.47
1445990400,315789.47
1446076800,315789.47
1446163200,315789.47
1446249600,315789.47
1446336000,315789.47
1446422400,315789.47
1446508800,315789.47
1446595200,315789.47
1446681600,315789.47
1446768000,469336.67
1446854400,469336.67
1446940800,423119.24
1447027200,460970.93
1447113600,460970.93
1447200000,460970.93
1447286400,460970.93
1447372800,460970.93
1447459200,460970.93
1447545600,460970.93
1447632000,460970.93
1447718400,460970.93
1447804800,460970.93
1447891200,460970.93
1447977600,460970.93
1448064000,460970.93
1448150400,405844.16
1448236800,354233.09
1448323200,400740.11
1448409600,400740.11
1448496000,400740.11
1448582400,400740.11
1448668800,400740.11
1448755200,400740.11
1448841600,463914.11
1448928000,416805.6
1449014400,394412.49
1449100800,402603.5
1449187200,402603.5
1449273600,402603.5
1449360000,489236.79
1449446400,444444.44
1449532800,503018.11
1449619200,503018.11
1449705600,529100.53
1449792000,556132.09
1449878400,574382.54
1449964800,558243.39
1450051200,565802.87
1450137600,589726.96
1450224000,589726.96
1450310400,589726.96
1450396800,589726.96
1450483200,589726.96
1450569600,589970.5
1450656000,589970.5
1450742400,589970.5
1450828800,570962.48
1450915200,570962.48
1451001600,594177.06
1451088000,594177.06
1451174400,594177.06
1451260800,548297.0
1451347200,548297.0
1451433600,548297.0
1451520000,548297.0
1451606400,506737.74
1451692800,506585.61
1451779200,506585.61
1451865600,506585.61
1451952000,507717.3
1452038400,506898.19
1452124800,506898.19
1452211200,506898.19
1452297600,506898.19
1452384000,516137.91
1452470400,516137.91
1452556800,516137.91
1452643200,516137.91
1452729600,516137.91
1452816000,481115.99
1452902400,481115.99
1452988800,453352.42
1453075200,453352.42
1453161600,453352.42
1453248000,453352.42
1453334400,490725.29
1453420800,519390.58
1453507200,508006.63
1453593600,524737.63
1453680000,524737.63
1453766400,524737.63
1453852800,524737.63
1453939200,524737.63
1454025600,524737.63
1454112000,524737.63
1454198400,489957.0
1454284800,489957.0
1454371200,489957.0
1454457600,489957.0
1454544000,489957.0
1454630400,453706.78
1454716800,489396.41
1454803200,486933.94
1454889600,437254.04
1454976000,494396.84
1455062400,453302.31
1455148800,453302.31
1455235200,453055.86
1455321600,463956.05
1455408000,476847.7
1455494400,536193.03
1455580800,531914.89
1455667200,531914.89
1455753600,531914.89
1455840000,508207.55
1455926400,525145.19
1456012800,516462.02
1456099200,595725.02
1456185600,511593.37
1456272000,511593.37
1456358400,511593.37
1456444800,511593.37
1456531200,511593.37
1456617600,578012.41
1456704000,517063.08
1456790400,511695.91
1456876800,588235.29
1456963200,588235.29
1457049600,485612.94
1457136000,458553.79
1457222400,448861.81
1457308800,448861.81
1457395200,448861.81
1457481600,448861.81
1457568000,541053.0
1457654400,541053.0
1457740800,543160.36
1457827200,543160.36
1457913600,476341.7
1458000000,538084.42
1458086400,540806.29
1458172800,540806.29
1458259200,513347.02
1458345600,516212.29
1458432000,519030.0
1458518400,519030.0
1458604800,467560.64
1458691200,533679.0
1458777600,468180.54
1458864000,534355.0
1458950400,534378.34
1459036800,534378.34
1459123200,534378.34
1459209600,534378.34
1459296000,529567.52
1459382400,529567.52
1459468800,537832.11
1459555200,537832.11
1459641600,537832.11
1459728000,537832.11
1459814400,537832.11
1459900800,536271.45
1459987200,536271.45
1460073600,536271.45
1460160000,536271.45
1460246400,536271.45
1460332800,471698.11
1460419200,536941.58
1460505600,472587.86
1460592000,540540.54
1460678400,543705.56
1460764800,543056.63
1460851200,541540.68
1460937600,546768.21
1461024000,543703.64
1461110400,543703.64
1461196800,543703.64
1461283200,568291.27
1461369600,569354.49
1461456000,582072.18
1461542400,532900.0
1461628800,535500.0
1461715200,529900.0
1461801600,516400.0
1461888000,521400.0
1461974400,515600.0
1462060800,519200.0
1462147200,514200.0
1462233600,515000.0
1462320000,519400.0
1462406400,518200.0
1462492800,525900.0
1462579200,528000.0
1462665600,526600.0
1462752000,533600.0
1462838400,528000.0
1462924800,529100.0
1463011200,529400.0
1463097600,531600.0
1463184000,532200.0
1463270400,534000.0
1463356800,533000.0
1463443200,532400.0
1463529600,536400.0
1463616000,532900.0
1463702400,530600.0
1463788800,528400.0
1463875200,526300.0
1463961600,528300.0
1464048000,532600.0
1464134400,535000.0
1464220800,537000.0
1464307200,576600.0
1464393600,679500.0
1464480000,658800.0
1464566400,671400.0
1464652800,650500.0
1464739200,650100.0
1464825600,646500.0
1464912000,667500.0
1464998400,677000.0
1465084800,679500.0
1465171200,691000.0
1465257600,683500.0
1465344000,689500.0
1465430400,690500.0
1465516800,693300.0
1465603200,705500.0
1465689600,817300.0
1465776000,868300.0
1465862400,858000.0
1465948800,844900.0
1466035200,920000.0
1466121600,907200.0
1466208000,917500.0
1466294400,921200.0
1466380800,876500.0
1466467200,810000.0
1466553600,739000.0
1466640000,735000.0
1466726400,796500.0
1466812800,806000.0
1466899200,763300.0
1466985600,767600.0
1467072000,775500.0
1467158400,759900.0
1467244800,790000.0
1467331200,802700.0
1467417600,828000.0
1467504000,787100.0
1467590400,802100.0
1467676800,798600.0
1467763200,811500.0
1467849600,751600.0
1467936000,787300.0
1468022400,773500.0
1468108800,770000.0
1468195200,767500.0
1468281600,783500.0
1468368000,779300.0
1468454400,766600.0
1468540800,773900.0
1468627200,771700.0
1468713600,781000.0
1468800000,784700.0
1468886400,781000.0
1468972800,774500.0
1469059200,771500.0
1469145600,751600.0
1469232000,761800.0
1469318400,765500.0
1469404800,760900.0
1469491200,758200.0
1469577600,755000.0
1469664000,754000.0
1469750400,751200.0
1469836800,747700.0
1469923200,711500.0
1470009600,693800.0
1470096000,635000.0
1470182400,640500.0
1470268800,649500.0
1470355200,649400.0
1470441600,663000.0
1470528000,675500.0
1470614400,673000.0
1470700800,670000.0
1470787200,674500.0
1470873600,671200.0
1470960000,668900.0
1471046400,665400.0
1471132800,651900.0
1471219200,646400.0
1471305600,655500.0
1471392000,650500.0
1471478400,648500.0
1471564800,650600.0
1471651200,660000.0
1471737600,658500.0
1471824000,661200.0
1471910400,661500.0
1471996800,657200.0
1472083200,651900.0
1472169600,656400.0
1472256000,646200.0
1472342400,649900.0
1472428800,650500.0
1472515200,651500.0
1472601600,648500.0
1472688000,645500.0
1472774400,646800.0
1472860800,676600.0
1472947200,686000.0
1473033600,681000.0
1473120000,686500.0
1473206400,684200.0
1473292800,689800.0
1473379200,696300.0
1473465600,700500.0
1473552000,688500.0
1473638400,682000.0
1473724800,691500.0
1473811200,694300.0
1473897600,690300.0
1473984000,691500.0
1474070400,689600.0
1474156800,695200.0
1474243200,691500.0
1474329600,688600.0
1474416000,674500.0
1474502400,666100.0
1474588800,677500.0
1474675200,675700.0
1474761600,671800.0
1474848000,677000.0
1474934400,677000.0
1475020800,673500.0
1475107200,674500.0
1475193600,678500.0
1475280000,685000.0
1475366400,683500.0
1475452800,683500.0
1475539200,684500.0
1475625600,688000.0
1475712000,691000.0
1475798400,695500.0
1475884800,696500.0
1475971200,692500.0
1476057600,696000.0
1476144000,724000.0
1476230400,730000.0
1476316800,729000.0
1476403200,730000.0
1476489600,730000.0
1476576000,736500.0
1476662400,736500.0
1476748800,728500.0
1476835200,718500.0
1476921600,719500.0
1477008000,726000.0
1477094400,751500.0
1477180800,752000.0
1477267200,752500.0
1477353600,760000.0
1477440000,783000.0
1477526400,794500.0
1477612800,793500.0
1477699200,833000.0
1477785600,808000.0
1477872000,813000.0
1477958400,835500.0
1478044800,843000.0
1478131200,798000.0
1478217600,805000.0
1478304000,806000.0
1478390400,808500.0
1478476800,807000.0
1478563200,812500.0
1478649600,835500.0
1478736000,832000.0
1478822400,837500.0
1478908800,828000.0
1478995200,827000.0
1479081600,829500.0
1479168000,834000.0
1479254400,869000.0
1479340800,887500.0
1479427200,905000.0
1479513600,910000.0
1479600000,886500.0
1479686400,888000.0
1479772800,901500.0
1479859200,891500.0
1479945600,888500.0
1480032000,883500.0
1480118400,881000.0
1480204800,878500.0
1480291200,881000.0
1480377600,873500.0
1480464000,884500.0
1480550400,898500.0
1480636800,913000.0
1480723200,907500.0
1480809600,915000.0
1480896000,907500.0
1480982400,907000.0
1481068800,909000.0
1481155200,908500.0
1481241600,916500.0
1481328000,922500.0
1481414400,916000.0
1481500800,927000.0
1481587200,936500.0
1481673600,934500.0
1481760000,935500.0
1481846400,944500.0
1481932800,963000.0
1482019200,965500.0
1482105600,965000.0
1482192000,977500.0
1482278400,988500.0
1482364800,1063000.0
1482451200,1164500.0
1482537600,1143000.0
1482624000,1120000.0
1482710400,1128500.0
1482796800,1148000.0
1482883200,1199500.0
1482969600,1205000.0
1483056000,1195000.0
1483142400,1195000.0
1483228800,1267000.0
1483315200,1324500.0
1483401600,1363500.0
1483488000,1507500.0
1483574400,1405000.0
1483660800,1190000.0
1483747200,1133000.0
1483833600,1174000.0
1483920000,1125500.0
1484006400,1125500.0
1484092800,955000.0
1484179200,985000.0
1484265600,977000.0
1484352000,985000.0
1484438400,977500.0
1484524800,989000.0
1484611200,1097500.0
1484697600,1052000.0
1484784000,1071000.0
1484870400,1071500.0
1484956800,1095000.0
1485043200,1099500.0
1485129600,1100500.0
1485216000,1088500.0
1485302400,1075000.0
1485388800,1095000.0
1485475200,1094500.0
1485561600,1097500.0
1485648000,1098000.0
1485734400,1099500.0
1485820800,1168500.0
1485907200,1189500.0
1485993600,1212000.0
1486080000,1240500.0
1486166400,1241000.0
1486252800,1238500.0
1486339200,1229000.0
1486425600,1245000.0
1486512000,1252000.0
1486598400,1185500.0
1486684800,1185000.0
1486771200,1195000.0
1486857600,1194000.0
1486944000,1185000.0
1487030400,1187500.0
1487116800,1187000.0
1487203200,1208000.0
1487289600,1239000.0
1487376000,1235000.0
1487462400,1237000.0
1487548800,1258500.0
1487635200,1305000.0
1487721600,1316000.0
1487808000,1385500.0
1487894400,1396500.0
1487980800,1365000.0
1488067200,1383000.0
1488153600,1390500.0
1488240000,1398000.0
1488326400,1442500.0
1488412800,1497500.0
1488499200,1547000.0
1488585600,1532000.0
1488672000,1530000.0
1488758400,1523000.0
1488844800,1466000.0
1488931200,1396000.0
1489017600,1422000.0
1489104000,1357500.0
1489190400,1428500.0
1489276800,1467500.0
1489363200,1491516.45
1489449600,1504102.14
1489536000,1501748.61
1489622400,1514571.14
1489708800,1485069.15
1489795200,1220776.49
1489881600,1342605.11
1489968000,1317330.54
1490054400,1361126.73
1490140800,1286962.03
1490227200,1241986.28
1490313600,1065047.95
1490400000,1138690.72
1490486400,1176344.27
1490572800,1250454.53
1490659200,1242928.04
1490745600,1208969.13
1490832000,1210019.83
1490918400,1266557.64
1491004800,1277704.44
1491091200,1302047.87
1491177600,1362073.22
1491264000,1351614.99
1491350400,1327854.39
1491436800,1373352.11
1491523200,1402415.45
1491609600,1374246.36
1491696000,1393711.44
1491782400,1400203.22
1491868800,1420121.2
1491955200,1393874.15
1492041600,1362722.6
1492128000,1386980.47
1492214400,1372666.59
1492300800,1384251.18
1492387200,1398474.29
1492473600,1404000.0
1492560000,1423282.14
1492646400,1444952.42
1492732800,1459081.8
1492819200,1453753.43
1492905600,1452463.06
1492992000,1452220.14
1493078400,1463139.73
1493164800,1460423.81
1493251200,1479490.25
1493337600,1460798.54
1493424000,1495207.99
1493510400,1557359.75
1493596800,1692037.85
1493683200,1710693.53
1493769600,1722582.95
1493856000,1899979.81
1493942400,1971965.84
1494028800,1945048.67
1494115200,1985186.46
1494201600,2240707.78
1494288000,2295039.53
1494374400,2283538.84
1494460800,2378000.0
1494547200,2273298.44
1494633600,2289692.74
1494720000,2268927.65
1494806400,2197317.22
1494892800,2257285.52
1494979200,2276985.04
1495065600,2299325.13
1495152000,2450750.35
1495238400,2579729.77
1495324800,2694870.83
1495411200,3104187.6
1495497600,3213433.65
1495584000,4090951.01
1495670400,4093284.7
1495756800,3255891.15
1495843200,3148410.42
1495929600,3145760.92
1496016000,3199832.87
1496102400,3143183.18
1496188800,3034388.21
1496275200,3130814.56
1496361600,3180546.23
1496448000,3113015.31
1496534400,3060156.6
1496620800,3188390.24
1496707200,3388982.23
1496793600,3246446.4
1496880000,3273284.05
1496966400,3265091.31
1497052800,3276035.07
1497139200,3326216.24
1497225600,3207794.63
1497312000,3192533.0
1497398400,3026948.98
1497484800,3061858.84
1497571200,3052086.43
1497657600,3229094.59
1497744000,3166911.71
1497830400,3234325.21
1497916800,3423205.43
1498003200,3433959.5
1498089600,3455049.66
1498176000,3450266.15
1498262400,3364203.61
1498348800,3386611.2
1498435200,3284610.25
1498521600,3154259.57
1498608000,3136718.19
1498694400,3061492.62
1498780800,3079044.23
1498867200,3059023.86
1498953600,3012273.77
1499040000,3086425.69
1499126400,3143762.8
1499212800,3113357.11
1499299200,3116741.61
1499385600,3078068.28
1499472000,3084777.56
1499558400,3017845.39
1499644800,2963970.71
1499731200,2863367.28
1499817600,2892344.87
1499904000,2825458.16
1499990400,2631865.26
1500076800,2216716.34
1500163200,2213446.84
1500249600,2644758.77
1500336000,2766547.24
1500422400,2646209.79
1500508800,3221411.42
1500595200,2976219.41
1500681600,3120890.83
1500768000,3043717.75
1500854400,3062866.34
1500940800,2930657.09
1501027200,2850063.72
1501113600,2987586.29
1501200000,3192065.99
1501286400,3063658.43
1501372800,3120299.0
1501459200,3204180.27
1501545600,3065263.48
1501632000,3056541.99
1501718400,3107195.39
1501804800,3177075.71
1501891200,3600077.74
1501977600,3551590.32
1502064000,3769813.52
1502150400,3863090.28
1502236800,3798756.87
1502323200,3862643.39
1502409600,4176727.98
1502496000,4479577.89
1502582400,4718582.19
1502668800,4954666.94
1502755200,4870359.89
1502841600,4949783.36
1502928000,4856309.22
1503014400,4773713.52
1503100800,4804471.87
1503187200,4729572.07
1503273600,4513956.63
1503360000,4595899.75
1503446400,4693272.03
1503532800,4844175.09
1503619200,4914433.47
1503705600,4910976.23
1503792000,4887554.46
1503878400,4911516.79
1503964800,5093481.81
1504051200,5055880.31
1504137600,5185002.08
1504224000,5355193.35
1504310400,5094175.68
1504396800,5140383.37
1504483200,4799956.12
1504569600,4956322.82
1504656000,5069353.85
1504742400,5082293.72
1504828800,4933835.19
1504915200,4871455.23
1505001600,4775900.98
1505088000,4789148.1
1505174400,4710362.17
1505260800,4464637.04
1505347200,3430067.7
1505433600,4164587.37
1505520000,4123456.25
1505606400,4079302.77
1505692800,4460483.04
1505779200,4397715.86
1505865600,4373403.13
1505952000,4093411.56
1506038400,4154216.6
1506124800,4273576.61
1506211200,4153418.36
1506297600,4319411.77
1506384000,4322848.64
1506470400,4652134.12
1506556800,4590233.01
1506643200,4660033.05
1506729600,4892604.95
1506816000,4960092.22
1506902400,5021934.77
1506988800,4976971.43
1507075200,4902301.79
1507161600,4940322.75
1507248000,5000659.82
1507334400,5022834.64
1507420800,5238269.07
1507507200,5495863.14
1507593600,5516083.11
1507680000,5541569.12
1507766400,6381808.97
1507852800,6448239.12
1507939200,6637059.31
1508025600,6435314.55
1508112000,6450331.0
1508198400,6396393.27
1508284800,6379223.76
1508371200,6494124.72
1508457600,6885465.33
1508544000,6897948.25
1508630400,6966190.63
1508716800,6983380.04
1508803200,6386483.67
1508889600,6624658.67
1508976000,6770522.87
1509062400,6659558.33
1509148800,6617808.7
1509235200,6927982.45
1509321600,6951092.57
1509408000,7383093.29
1509494400,7699342.61
1509580800,8195307.65
1509667200,8101587.53
1509753600,8318865.66
1509840000,8430913.12
1509926400,8055749.95
1510012800,8210534.43
1510099200,8330918.44
1510185600,8188647.03
1510272000,7462686.5
1510358400,7191918.01
1510444800,6927839.18
1510531200,7431127.3
1510617600,7531136.82
1510704000,8296758.47
1510790400,8623548.61
1510876800,8506973.6
1510963200,8564286.64
1511049600,8743652.59
1511136000,8908164.35
1511222400,8894602.74
1511308800,9024400.01
1511395200,8859706.04
1511481600,9185629.4
1511568000,9799139.54
1511654400,10325849.46
1511740800,11241714.73
1511827200,11942022.78
1511913600,11195024.99
1512000000,11943517.06
1512086400,12499927.91
1512172800,12882743.9
1512259200,13124276.75
1512345600,13600842.53
1512432000,14649046.07
1512518400,18538839.68
1512604800,23866202.11
1512691200,20050000.0
1512777600,17755085.03
1512864000,17461479.97
1512950400,19193967.55
1513036800,18758408.07
1513123200,18223416.76
1513209600,18648172.29
1513296000,20024912.94
1513382400,22112515.23
1513468800,21887197.93
1513555200,21871127.31
1513641600,21657846.05
1513728000,21132335.31
1513814400,20647144.26
1513900800,18500609.14
1513987200,19323260.04
1514073600,18995221.22
1514160000,19375775.47
1514246400,21398974.78
1514332800,21847028.24
1514419200,19454844.18
1514505600,19263351.25
1514592000,18270428.93
1514678400,19203012.23
1514764800,18666564.15
1514851200,19830316.19
1514937600,20446072.87
1515024000,21741274.48
1515110400,25321494.69
1515196800,25035235.52
1515283200,25066864.13
1515369600,24013276.28
1515456000,22831145.38
1515542400,20665152.97
1515628800,19134695.54
1515715200,20351073.54
1515801600,20759502.89
1515888000,19145773.35
1515974400,19055994.49
1516060800,14323182.1
1516147200,14696526.37
1516233600,14809727.58
1516320000,15296732.36
1516406400,16796938.12
1516492800,14556928.68
1516579200,13976908.41
1516665600,13089641.46
1516752000,13481075.7
1516838400,12950943.59
1516924800,12842115.65
1517011200,12857004.62
1517097600,13292614.13
1517184000,12850640.89
1517270400,11578572.89
1517356800,11435955.6
1517443200,10057964.26
1517529600,9422484.91
1517616000,9536014.55
1517702400,8961166.14
1517788800,7802979.69
1517875200,8589807.14
1517961600,8372052.95
1518048000,9483469.61
1518134400,9972350.7
1518220800,9931621.93
1518307200,9302241.56
1518393600,10138670.84
1518480000,9876479.17
1518566400,10463879.65
1518652800,11382951.71
1518739200,11430992.57
1518825600,12354367.12
1518912000,11950372.69
1518998400,12665242.51
1519084800,13510697.82
1519171200,12800611.66
1519257600,11725200.82
1519344000,12050062.42
1519430400,11526595.1
1519516800,11201959.01
1519603200,11743802.52
1519689600,11927805.9
1519776000,11832763.85
1519862400,12185141.88
1519948800,12437283.59
